Strain ID	ORF	Gene name	Label
YPL011C_tsq2364	YPL011C	TAF3	taf3-5002
YPL075W_tsq2365	YPL075W	GCR1	gcr1-5001
YPL075W_tsq2366	YPL075W	GCR1	gcr1-5002
YPL075W_tsq2367	YPL075W	GCR1	gcr1-5003
YPL075W_tsq2368	YPL075W	GCR1	gcr1-5005
YPL075W_tsq2369	YPL075W	GCR1	gcr1-5006
YPL075W_tsq2370	YPL075W	GCR1	gcr1-5004
YPL083C_tsq2371	YPL083C	SEN54	sen54-5001
YPL083C_tsq2372	YPL083C	SEN54	sen54-5002
YPL083C_tsq2373	YPL083C	SEN54	sen54-5003
YPL117C_tsq2374	YPL117C	IDI1	idi1-5001
YPL117C_tsq2375	YPL117C	IDI1	idi1-5002
YPL117C_tsq2376	YPL117C	IDI1	idi1-5003
YPL117C_tsq2377	YPL117C	IDI1	idi1-5004
YPL117C_tsq2378	YPL117C	IDI1	idi1-5005
YPL117C_tsq2379	YPL117C	IDI1	idi1-5006
YPL122C_tsq2380	YPL122C	TFB2	tfb2-5003
YPL122C_tsq2381	YPL122C	TFB2	tfb2-5004
YPL122C_tsq2382	YPL122C	TFB2	tfb2-5005
YPL131W_tsq2383	YPL131W	RPL5	rpl5-5001
YPL146C_tsq2384	YPL146C	NOP53	nop53-5002
YPL146C_tsq2385	YPL146C	NOP53	nop53-5003
YPL146C_tsq2386	YPL146C	NOP53	nop53-5004
YPL146C_tsq2387	YPL146C	NOP53	nop53-5005
YPL146C_tsq2388	YPL146C	NOP53	nop53-5006
YPL146C_tsq2389	YPL146C	NOP53	nop53-5007
YPL146C_tsq2390	YPL146C	NOP53	nop53-5008
YPL146C_tsq2391	YPL146C	NOP53	nop53-5009
YPL146C_tsq2392	YPL146C	NOP53	nop53-5010
YPL146C_tsq2393	YPL146C	NOP53	nop53-5001
YPL153C_tsq2394	YPL153C	RAD53	rad53-5001
YPL153C_tsq2395	YPL153C	RAD53	rad53-5002
YPL153C_tsq2396	YPL153C	RAD53	rad53-5003
YPL153C_tsq2397	YPL153C	RAD53	rad53-5004
YPL153C_tsq2398	YPL153C	RAD53	rad53-5005
YPL210C_tsq2399	YPL210C	SRP72	srp72-5001
YPL210C_tsq2400	YPL210C	SRP72	srp72-5002
YPL210C_tsq2401	YPL210C	SRP72	srp72-5003
YPL210C_tsq2402	YPL210C	SRP72	srp72-5004
YPL231W_tsq2403	YPL231W	FAS2	fas2-5004
YPL231W_tsq2404	YPL231W	FAS2	fas2-5005
YPL231W_tsq2405	YPL231W	FAS2	fas2-5006
YPL231W_tsq2406	YPL231W	FAS2	fas2-5007
YPL231W_tsq2407	YPL231W	FAS2	fas2-5008
YPL231W_tsq2408	YPL231W	FAS2	fas2-5009
YPL231W_tsq2409	YPL231W	FAS2	fas2-5013
YPL231W_tsq2410	YPL231W	FAS2	fas2-5014
YPL231W_tsq2411	YPL231W	FAS2	fas2-5015
YPL231W_tsq2412	YPL231W	FAS2	fas2-5016
YPL231W_tsq2413	YPL231W	FAS2	fas2-5018
YPL231W_tsq2414	YPL231W	FAS2	fas2-5019
YPL231W_tsq2415	YPL231W	FAS2	fas2-5020
YPL231W_tsq2416	YPL231W	FAS2	fas2-5021
YPL231W_tsq2417	YPL231W	FAS2	fas2-5022
YPL231W_tsq2418	YPL231W	FAS2	fas2-5023
YPL231W_tsq2419	YPL231W	FAS2	fas2-5024
YPL231W_tsq2420	YPL231W	FAS2	fas2-5010
YPL231W_tsq2421	YPL231W	FAS2	fas2-5017
YPL243W_tsq2422	YPL243W	SRP68	srp68-5001
YPL243W_tsq2423	YPL243W	SRP68	srp68-5002
YPL243W_tsq2424	YPL243W	SRP68	srp68-5003
YPL243W_tsq2425	YPL243W	SRP68	srp68-5004
YPL243W_tsq2426	YPL243W	SRP68	srp68-5005
YPL243W_tsq2427	YPL243W	SRP68	srp68-5006
YPR035W_tsq2428	YPR035W	GLN1	gln1-5001
YPR035W_tsq2429	YPR035W	GLN1	gln1-5002
YPR035W_tsq2430	YPR035W	GLN1	gln1-5003
YPR035W_tsq2431	YPR035W	GLN1	gln1-5005
YPR035W_tsq2432	YPR035W	GLN1	gln1-5006
YPR035W_tsq2433	YPR035W	GLN1	gln1-5007
YPR035W_tsq2434	YPR035W	GLN1	gln1-5004
YPR048W_tsq2435	YPR048W	TAH18	tah18-5001
YPR048W_tsq2436	YPR048W	TAH18	tah18-5002
YPR048W_tsq2437	YPR048W	TAH18	tah18-5003
YPR048W_tsq2438	YPR048W	TAH18	tah18-5004
YPR056W_tsq2439	YPR056W	TFB4	tfb4-5001
YPR056W_tsq2440	YPR056W	TFB4	tfb4-5002
YPR056W_tsq2441	YPR056W	TFB4	tfb4-5003
YPR105C_tsq2442	YPR105C	COG4	cog4-5001
YPR105C_tsq2443	YPR105C	COG4	cog4-5002
YPR137W_tsq2444	YPR137W	RRP9	rrp9-5002
YPR137W_tsq2445	YPR137W	RRP9	rrp9-5003
YPR137W_tsq2446	YPR137W	RRP9	rrp9-5004
YPR137W_tsq2447	YPR137W	RRP9	rrp9-5006
YPR137W_tsq2448	YPR137W	RRP9	rrp9-5007
YPR137W_tsq2449	YPR137W	RRP9	rrp9-5008
YPR137W_tsq2450	YPR137W	RRP9	rrp9-5009
YPR137W_tsq2451	YPR137W	RRP9	rrp9-5010
YPR137W_tsq2452	YPR137W	RRP9	rrp9-5011
YPR137W_tsq2453	YPR137W	RRP9	rrp9-5012
YPR137W_tsq2454	YPR137W	RRP9	rrp9-5013
YPR137W_tsq2455	YPR137W	RRP9	rrp9-5014
YPR137W_tsq2456	YPR137W	RRP9	rrp9-5015
YPR137W_tsq2457	YPR137W	RRP9	rrp9-5016
YPR137W_tsq2458	YPR137W	RRP9	rrp9-5017
YPR137W_tsq2459	YPR137W	RRP9	rrp9-5018
YPR137W_tsq2460	YPR137W	RRP9	rrp9-5019
YPR137W_tsq2461	YPR137W	RRP9	rrp9-5020
YPR137W_tsq2462	YPR137W	RRP9	rrp9-5021
YPR137W_tsq2463	YPR137W	RRP9	rrp9-5005
YPR137W_tsq2464	YPR137W	RRP9	rrp9-5022
YPR137W_tsq2465	YPR137W	RRP9	rrp9-5007
YPR143W_tsq2466	YPR143W	RRP15	rrp15-5001
YPR143W_tsq2467	YPR143W	RRP15	rrp15-5002
YPR143W_tsq2468	YPR143W	RRP15	rrp15-5003
YPR143W_tsq2469	YPR143W	RRP15	rrp15-5004
YPR143W_tsq2470	YPR143W	RRP15	rrp15-5005
YPR143W_tsq2471	YPR143W	RRP15	rrp15-5007
YPR143W_tsq2472	YPR143W	RRP15	rrp15-5008
YPR144C_tsq2473	YPR144C	NOC4	noc4-5001
YPR169W_tsq2474	YPR169W	JIP5	jip5-5001
YPR169W_tsq2475	YPR169W	JIP5	jip5-5002
YPR169W_tsq2476	YPR169W	JIP5	jip5-5003
YPR180W_tsq2477	YPR180W	AOS1	aos1-5001
YPR180W_tsq2478	YPR180W	AOS1	aos1-5011
YPR180W_tsq2479	YPR180W	AOS1	aos1-5003
YPR180W_tsq2480	YPR180W	AOS1	aos1-5004
YPR180W_tsq2481	YPR180W	AOS1	aos1-5005
YPR180W_tsq2482	YPR180W	AOS1	aos1-5006
YPR180W_tsq2483	YPR180W	AOS1	aos1-5007
YPR180W_tsq2484	YPR180W	AOS1	aos1-5008
YPR180W_tsq2485	YPR180W	AOS1	aos1-5009
YPR180W_tsq2486	YPR180W	AOS1	aos1-5010
YBR160W_tsq2487	YBR160W	CDC28	cdc28
YBR160W_tsq2488	YBR160W	CDC28	cdc28-5162
YBR160W_tsq2489	YBR160W	CDC28	cdc28-5001
YBR160W_tsq2490	YBR160W	CDC28	cdc28-5002
YDR211W_tsq2491	YDR211W	GCD6	gcd6-5001
YDR211W_tsq2492	YDR211W	GCD6	gcd6-5002
YDR211W_tsq2493	YDR211W	GCD6	gcd6-5003
YIL031W_tsq2494	YIL031W	ULP2	ulp2-5006
YNL260C_tsq2495	YNL260C	LTO1	lto1-5003
YOR340C_tsq2496	YOR340C	RPA43	rpa43-5001
YOR340C_tsq2497	YOR340C	RPA43	rpa43-5003
YPL122C_tsq2498	YPL122C	TFB2	tfb2-5001
YPL122C_tsq2499	YPL122C	TFB2	tfb2-5002
YPR137W_tsq2500	YPR137W	RRP9	rrp9-5001
YPR143W_tsq2501	YPR143W	RRP15	rrp15-5006
YBR136W_tsq2502	YBR136W	MEC1	mec1-5001
YBR136W_tsq2503	YBR136W	MEC1	mec1-5003
YBR136W_tsq2504	YBR136W	MEC1	mec1-5004
YBR136W_tsq2505	YBR136W	MEC1	mec1-5005
YBR136W_tsq2506	YBR136W	MEC1	mec1-5006
YBR136W_tsq2507	YBR136W	MEC1	mec1-5007
YBR136W_tsq2508	YBR136W	MEC1	mec1-5009
YBR136W_tsq2509	YBR136W	MEC1	mec1-5013
